ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target,,
5009889,Male,Yes,Yes,No,No,Yes,No,0,1,14,270000,36.0637111,3.271798873,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,No,,
5009893,Female,Yes,No,No,No,No,No,1,3,17,157500,32.83298083,6.436819373,Working,Higher education,Married,House / apartment,Private service staff,No,,
5009897,Female,Yes,Yes,No,No,No,No,2,4,6,90000,30.47564289,1.108852338,State servant,Higher education,Married,House / apartment,Core staff,Yes,,
5009900,Male,Yes,No,No,No,No,No,0,2,48,202500,52.34878197,10.02347755,Working,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5009914,Female,No,Yes,No,Yes,No,No,2,4,53,99000,34.91379015,1.185513734,Commercial associate,Higher education,Married,House / apartment,Accountants,Yes,,
5009922,Male,Yes,Yes,No,No,No,No,0,2,12,360000,54.64314805,20.43847581,Working,Higher education,Married,House / apartment,Laborers,No,,
5009934,Female,No,Yes,No,No,No,No,2,4,10,157500,29.32298404,6.436819373,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5009944,Female,No,Yes,Yes,No,Yes,No,0,1,26,135000,23.22292723,4.109598417,Working,Incomplete higher,Single / not married,House / apartment,Other,Yes,,
5009945,Female,Yes,No,No,No,Yes,Yes,2,4,13,99000,34.92474178,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5009946,Female,Yes,Yes,No,No,No,No,2,4,30,90000,34.74403992,12.18642409,State servant,Secondary / secondary special,Married,House / apartment,Cooking staff,No,,
5009951,Male,No,Yes,No,No,No,Yes,0,2,9,90000,63.19910744,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,No,,
5009952,Male,Yes,Yes,No,No,No,No,0,2,44,112500,44.01459304,21.02438791,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5009957,Female,Yes,Yes,No,No,No,No,1,3,17,135000,45.48484911,8.857129168,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5009965,Female,Yes,Yes,No,No,No,No,0,2,15,180000,56.52135225,10.60391384,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,No,,
5009988,Male,Yes,Yes,No,No,No,Yes,0,1,50,495000,62.60771953,0,Pensioner,Higher education,Single / not married,House / apartment,Other,No,,
5009991,Male,Yes,No,No,No,Yes,No,2,4,37,157500,40.38139045,6.521694491,Working,Secondary / secondary special,Married,Office apartment,Drivers,No,,
5009993,Female,No,Yes,No,No,No,No,0,2,52,135000,46.10361609,10.10835267,Working,Incomplete higher,Married,House / apartment,Managers,No,,
5009994,Male,Yes,Yes,No,No,No,No,1,3,42,360000,38.16642368,1.689288623,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,No,,
5009999,Female,Yes,No,No,Yes,Yes,No,1,3,58,157500,33.7583934,7.690780783,Working,Secondary / secondary special,Married,House / apartment,Accountants,No,,
5010001,Female,No,Yes,No,No,No,No,2,4,28,157500,33.51745758,5.604495643,State servant,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5010005,Male,Yes,Yes,No,No,No,Yes,0,2,11,157500,63.85346722,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010007,Female,No,Yes,No,Yes,No,No,1,3,52,112500,29.91437196,9.774328015,State servant,Incomplete higher,Civil marriage,House / apartment,Secretaries,No,,
5010015,Female,Yes,Yes,No,No,No,No,1,2,8,112500,35.30804876,1.941176068,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,No,,
5010020,Female,No,No,No,No,Yes,No,0,1,57,99000,29.65974661,6.855719145,Commercial associate,Higher education,Single / not married,With parents,Other,Yes,,
5010023,Female,No,Yes,No,No,No,No,0,2,8,135000,56.89918342,6.354682163,Working,Secondary / secondary special,Married,House / apartment,Laborers,Yes,,
5010031,Male,Yes,Yes,No,Yes,No,Yes,0,2,43,85500,60.5652409,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010036,Female,No,Yes,No,No,No,Yes,0,2,21,292500,59.08950902,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,No,,
5010041,Female,No,Yes,Yes,No,No,No,0,2,17,67500,59.93004648,23.18733444,Working,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5010052,Female,No,Yes,No,No,Yes,No,0,2,39,90000,50.58009405,8.271217068,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,No,,
5010057,Male,Yes,Yes,No,Yes,Yes,No,0,1,4,112500,46.47597144,6.855719145,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,No,,
5010059,Female,No,Yes,No,No,No,No,0,2,60,112500,45.37533283,12.52318665,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5010067,Female,No,Yes,No,No,No,No,0,1,28,360000,50.34463404,21.43781186,Working,Secondary / secondary special,Widow,House / apartment,Core staff,Yes,,
5010070,Female,No,Yes,No,No,Yes,No,0,1,10,279000,30.36612661,1.689288623,State servant,Higher education,Single / not married,House / apartment,Managers,No,,
5010072,Female,No,Yes,No,No,No,No,0,2,23,157500,45.87910772,9.604577781,Working,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5010077,Male,Yes,No,No,No,No,No,2,4,27,157500,34.27311991,3.107524453,Working,Secondary / secondary special,Married,Municipal apartment,Cleaning staff,No,,
5010081,Male,No,Yes,No,Yes,Yes,No,0,2,57,135000,57.30713156,0.522940238,Working,Secondary / secondary special,Married,House / apartment,Security staff,No,,
5010088,Female,Yes,Yes,No,No,Yes,No,0,1,17,112500,22.25370815,2.603749564,Working,Incomplete higher,Single / not married,With parents,Sales staff,No,,
5010089,Female,No,No,No,No,No,No,0,2,5,225000,28.2113938,4.605159586,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5010099,Female,Yes,Yes,No,No,No,No,2,4,42,306000,37.07399878,10.85580128,State servant,Higher education,Married,House / apartment,Core staff,No,,
5010104,Female,No,Yes,No,No,No,Yes,0,2,44,166500,61.8164644,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010108,Female,Yes,Yes,No,No,No,Yes,0,2,43,135000,60.55702718,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010113,Female,Yes,Yes,No,No,Yes,Yes,0,1,43,202500,58.23254413,0,Pensioner,Higher education,Widow,House / apartment,Other,No,,
5010117,Female,No,Yes,Yes,Yes,No,No,1,3,19,67500,42.15555419,5.185595871,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff,No,,
5010118,Male,No,Yes,No,No,No,No,0,1,4,180000,22.8971163,1.437401179,Working,Secondary / secondary special,Single / not married,House / apartment,Other,No,,
5010119,Male,Yes,Yes,No,No,No,No,0,2,12,315000,38.79614229,2.521612353,Working,Secondary / secondary special,Married,House / apartment,Managers,No,,
5010124,Female,Yes,Yes,No,No,Yes,No,1,3,51,202500,41.05491557,14.68887109,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5010126,Female,No,Yes,Yes,Yes,Yes,No,2,4,9,270000,35.39292388,5.689370761,Working,Secondary / secondary special,Married,House / apartment,Managers,No,,
5010138,Male,Yes,Yes,No,No,No,Yes,0,2,10,112500,63.75764047,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Yes,,
5010147,Female,Yes,Yes,No,No,No,No,1,3,22,157500,34.22383759,15.77582017,Working,Secondary / secondary special,Married,House / apartment,Managers,No,,
5010158,Male,Yes,Yes,No,No,No,No,0,2,5,202500,50.96340103,21.18592442,Commercial associate,Lower secondary,Married,House / apartment,Other,No,,
5010160,Male,Yes,Yes,No,Yes,Yes,No,0,2,29,252000,60.55428927,4.438147258,Working,Secondary / secondary special,Married,House / apartment,Security staff,No,,
5010165,Female,No,Yes,No,No,No,No,0,2,11,135000,50.65401754,5.108934475,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,Yes,,
5010172,Female,No,Yes,No,No,No,No,0,2,57,135000,58.31741925,1.270388851,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5010174,Male,No,Yes,No,No,Yes,No,0,2,0,90000,24.15929143,2.023313278,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5010175,Male,Yes,Yes,Yes,Yes,Yes,No,2,4,38,225000,50.31177916,11.69086292,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,No,,
5010182,Male,No,No,No,Yes,No,No,1,2,37,247500,45.988624,18.02364183,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,No,,
5010188,Female,No,Yes,No,Yes,No,No,0,2,58,76500,42.71682512,13.85654736,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5010192,Female,Yes,Yes,No,No,No,Yes,0,2,27,126000,63.89179792,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010195,Male,No,Yes,No,No,No,No,0,2,27,360000,49.56706845,3.605823528,Working,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5010196,Female,No,Yes,No,Yes,No,Yes,0,1,37,135000,63.51944256,0,Pensioner,Higher education,Single / not married,House / apartment,Other,No,,
5010198,Male,Yes,Yes,No,No,Yes,No,0,2,22,135000,27.32704984,5.108934475,Working,Lower secondary,Married,With parents,Laborers,No,,
5010208,Female,No,Yes,No,No,Yes,No,0,2,12,135000,37.68455204,10.9406764,Commercial associate,Higher education,Married,House / apartment,Core staff,No,,
5010210,Male,Yes,Yes,Yes,No,No,No,0,2,10,202500,51.94630964,2.940512126,Commercial associate,Higher education,Married,House / apartment,Other,No,,
5010215,Female,Yes,Yes,No,No,No,No,1,3,45,90000,48.00098565,22.02372396,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,No,,
5010228,Male,Yes,Yes,No,No,No,No,0,2,35,315000,59.06212995,5.941258205,Commercial associate,Incomplete higher,Married,House / apartment,Secretaries,No,,
5010234,Male,Yes,Yes,No,No,No,No,0,2,34,225000,45.19463096,11.85787525,Working,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5010241,Male,Yes,Yes,No,No,No,No,0,2,17,225000,55.15513666,2.855637008,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5010253,Female,Yes,Yes,No,No,No,No,0,2,30,247500,53.97509874,22.85604769,State servant,Secondary / secondary special,Married,House / apartment,Managers,No,,
5010256,Female,Yes,Yes,Yes,No,No,No,1,3,4,67500,40.2089023,9.856465225,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,No,,
5010258,Male,No,Yes,Yes,Yes,No,No,1,3,23,562500,37.75573763,15.43905761,Working,Incomplete higher,Married,House / apartment,Other,No,,
5010283,Female,No,Yes,No,No,Yes,Yes,0,2,5,126000,55.81771015,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010293,Female,No,Yes,Yes,No,No,No,0,1,5,99000,27.42287658,3.186923756,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,No,,
5010296,Female,No,Yes,No,No,No,No,0,2,39,135000,40.84409673,5.108934475,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Yes,,
5010302,Female,No,Yes,Yes,Yes,No,No,0,2,17,189000,55.39607247,17.02430577,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,No,,
5010305,Female,No,Yes,No,No,No,Yes,0,2,35,157500,64.10261675,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010309,Female,Yes,Yes,No,No,No,No,1,3,23,112500,41.36703697,5.355346106,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5010317,Male,No,No,No,No,Yes,No,0,2,45,135000,25.99095122,0.355927911,Commercial associate,Higher education,Married,House / apartment,Cooking staff,No,,
5010322,Female,No,No,No,No,No,Yes,0,2,38,216000,62.60771953,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010346,Female,No,Yes,No,No,Yes,No,0,2,12,328500,54.821112,5.185595871,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,No,,
5010348,Female,No,No,No,No,No,No,0,1,4,126000,22.47547862,2.603749564,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,No,,
5010351,Male,Yes,No,No,No,No,No,1,3,29,180000,28.99717311,3.271798873,State servant,Incomplete higher,Married,With parents,Drivers,No,,
5010356,Female,No,Yes,No,No,Yes,No,0,1,12,310500,35.97883598,3.605823528,State servant,Higher education,Single / not married,House / apartment,Accountants,No,,
5010358,Female,No,Yes,Yes,Yes,No,No,0,2,11,126000,39.05624345,20.18658836,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5010360,Female,No,Yes,Yes,No,No,No,2,3,33,67500,40.60863673,20.27146348,Working,Secondary / secondary special,Separated,House / apartment,Other,Yes,,
5010361,Male,Yes,No,Yes,Yes,No,No,0,1,53,90000,33.90350247,5.522358433,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,No,,
5010365,Female,Yes,Yes,No,No,Yes,No,1,2,33,157500,26.83148867,5.774245878,Working,Higher education,Separated,House / apartment,Medicine staff,No,,
5010371,Female,Yes,Yes,No,No,No,Yes,0,2,4,270000,65.07457374,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010385,Female,Yes,Yes,No,No,Yes,No,0,2,8,540000,37.6681246,6.940594263,Commercial associate,Higher education,Married,House / apartment,Managers,No,,
5010394,Female,Yes,Yes,Yes,Yes,No,No,1,3,26,225000,38.73590833,4.356010048,Working,Higher education,Married,House / apartment,High skill tech staff,No,,
5010402,Female,No,Yes,No,No,No,Yes,0,2,28,202500,59.83421973,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,Yes,,
5010414,Male,Yes,No,No,No,No,No,1,2,17,270000,36.75640157,8.605241723,Working,Secondary / secondary special,Separated,House / apartment,Drivers,No,,
5010420,Female,No,Yes,No,No,Yes,No,0,2,30,67500,42.91669233,0.774827683,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,Yes,,
5010431,Female,Yes,No,No,No,No,No,1,3,7,180000,30.40993313,0.355927911,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5010434,Female,No,Yes,No,No,No,Yes,0,2,26,90000,58.91428298,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010447,Female,No,Yes,No,No,No,Yes,0,2,6,202500,62.86234488,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010453,Female,Yes,Yes,Yes,No,No,No,0,2,44,157500,36.26905412,15.9428325,Working,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5010456,Female,No,Yes,No,No,Yes,No,0,2,39,171000,51.35218382,10.68878896,Student,Higher education,Married,House / apartment,Core staff,No,,
5010465,Female,Yes,Yes,No,Yes,No,No,1,3,24,157500,34.55786224,1.856300951,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5010468,Male,Yes,Yes,No,No,No,No,0,2,31,675000,32.61394827,6.023395415,State servant,Higher education,Married,House / apartment,High skill tech staff,Yes,,
5010473,Male,Yes,Yes,No,No,No,No,0,2,58,135000,35.830989,0.856964893,Commercial associate,Higher education,Civil marriage,House / apartment,Other,No,,
5010480,Male,Yes,Yes,Yes,Yes,No,No,2,4,8,315000,37.79133042,0.438065121,Working,Higher education,Married,House / apartment,Other,No,,
5010485,Male,Yes,Yes,No,No,No,Yes,0,2,36,112500,54.72254735,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5010491,Female,Yes,No,No,No,No,No,2,4,14,270000,37.69550367,12.77507409,State servant,Higher education,Married,House / apartment,Secretaries,Yes,,
5010496,Male,Yes,Yes,Yes,No,No,No,1,3,43,202500,27.9759338,0.856964893,Working,Secondary / secondary special,Married,House / apartment,Other,No,,
5010501,Female,No,No,No,No,Yes,No,1,2,12,90000,38.90565857,0.94184001,Working,Secondary / secondary special,Separated,Rented apartment,Sales staff,No,,
5010503,Female,Yes,Yes,No,No,No,No,0,1,53,135000,47.45888006,6.855719145,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,No,,
5010507,Female,Yes,Yes,No,No,No,No,1,3,4,157500,37.86525391,11.6059878,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5010515,Male,Yes,Yes,No,No,Yes,No,0,2,40,112500,27.52417914,4.523022376,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5010518,Male,Yes,Yes,No,No,No,No,1,3,39,450000,50.58556986,7.187005893,Working,Higher education,Married,Office apartment,Managers,No,,
5010531,Female,No,Yes,No,No,No,Yes,0,2,46,76500,55.7574762,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,No,,
5010534,Male,Yes,Yes,No,No,No,No,0,2,5,90000,57.98887041,3.94258609,Working,Secondary / secondary special,Married,House / apartment,Security staff,No,,
5010535,Female,Yes,No,No,No,No,No,2,4,52,135000,38.13356879,8.356092185,Working,Secondary / secondary special,Married,House / apartment,Laborers,Yes,,
